YEAR,MONTH,DAY,Temperature at 2 Meters,Dew/Frost Point at 2 Meters,Temperature at 2 Meters Maximum,Temperature at 2 Meters Minimum,Specific Humidity at 2 Meters (g/kg),Relative Humidity at 2 Meters (%),Precipitation Corrected (mm/day),Wind Speed at 10 Meters
2013,12,30,10.66,-10.11,18.32,4.83,1.77,23,0.4,1.62
2013,12,31,8.73,0.07,18.16,3.87,4.15,65.12,0.19,2.77
2014,1,1,8.41,-2.88,18.04,2.15,3.3,54.12,0,3.73
2014,1,2,9.16,-7.77,20.87,1.13,2.14,32.06,0,3.39
2014,1,3,10.53,-11.78,21.61,2.94,1.53,20.56,0,2.77
2014,1,4,11.78,-13.02,21.16,5.95,1.34,16.06,0,1.5
2014,1,5,11.05,-11.24,21.51,5.06,1.59,20.19,0,2.63
2014,1,6,10.89,-8.82,20.75,2.9,1.95,24.88,0,2.95
2014,1,7,11.42,-7.22,20.05,5.76,2.2,27.94,1.11,2.85
2014,1,8,11.47,-4.8,17.74,6.89,2.69,32.31,0.04,2.79
2014,1,9,10.32,0.52,18.73,4.04,4.03,55.19,0,3.21
2014,1,10,10.25,-1.18,18.73,4.72,3.54,47.44,0,2.87
2014,1,11,10.55,-3.3,21.01,3.37,2.99,41.31,0,3.4
2014,1,12,11.55,-6.62,21.16,3.62,2.32,29.25,0,2.5
2014,1,13,13.47,-7.02,21.8,9.18,2.26,24.56,0,2.34
2014,1,14,14.08,-5.24,22.81,7.94,2.56,27.06,0,2.66
2014,1,15,14.71,-2.14,23.8,9.44,3.3,32.38,0,1.45
2014,1,16,13.79,-1.06,21.33,8.79,3.6,36.94,0,2.09
2014,1,17,11.1,-0.56,14.65,8.83,3.72,45.19,1.97,1.56
2014,1,18,11.76,3.69,19.01,6.98,5.13,61.31,0.61,2.13
2014,1,19,12.39,3.92,20.56,6.24,5.19,62.12,0.03,2.2
2014,1,20,13.8,-1.56,23.29,6.33,3.42,37.25,0,1.95
2014,1,21,13.3,5.14,19.21,8.17,5.62,59.19,1.17,2.07
2014,1,22,13.65,11.7,18.29,10.52,8.67,88.56,9.72,1.7
2014,1,23,13,9.31,20.08,8.8,7.39,80.38,0.21,1.69
2014,1,24,13.38,4.9,21.91,6.04,5.55,61.75,0,2.52
2014,1,25,13.69,0.95,23.18,7.17,4.15,45.06,0,2.74
2014,1,26,14.55,0.96,24.99,7.58,4.15,42.75,0,3.41
2014,1,27,14.56,1.4,24.83,7.62,4.27,43.94,0,3.07
2014,1,28,14.65,0.27,24.78,7.74,3.97,40.88,0,3.19
2014,1,29,15.7,0.87,24.98,8.34,4.09,39.06,0,1.77
2014,1,30,16.28,0.66,23.84,10.91,4.03,36.25,0,1.24
2014,1,31,15.75,-0.2,23.94,9.45,3.78,35.44,0,1.8
2014,2,1,15.51,-0.06,22.83,10.11,3.85,35.75,0,1.49
2014,2,2,16.95,0.78,24.28,11.16,4.09,35.38,0.01,1.66
2014,2,3,15.81,6.4,23.94,10.62,6.16,57.88,0.26,2.61
2014,2,4,15.6,5.54,24.28,8.97,5.74,56.56,0.02,2.49
2014,2,5,15.9,4.37,23.21,10.76,5.31,48.5,0.01,2.13
2014,2,6,16.15,5.33,22.79,10.45,5.8,51.44,1.67,3.09
2014,2,7,13.08,3.08,21.22,8.01,5.07,57.94,0.26,3.44
2014,2,8,11.53,-4.88,21.35,4.55,2.75,36.44,0.04,3.23
2014,2,9,11.94,-4.47,22.28,4.54,2.75,34.75,0,3.73
2014,2,10,11.8,-6.62,18.53,5.63,2.32,28,0,2.04
2014,2,11,13.18,-6.24,21.14,8.09,2.38,26.12,0,1.62
2014,2,12,12.46,-4.33,22.65,4.49,2.81,33.81,0,3.49
2014,2,13,13.67,-5.13,23.84,5.14,2.62,30.06,0,1.97
2014,2,14,13.26,3.71,20.73,6.65,5.19,57.69,0.17,2.69
2014,2,15,12.54,2.62,20.61,6.54,4.88,59.12,2.05,1.55
2014,2,16,13.07,-0.45,21.07,7.61,3.72,41.88,0,2.34
2014,2,17,13.24,-4.25,23.05,5.94,2.81,32.69,0,3.59
2014,2,18,14.67,-5.94,24.58,5.58,2.44,26,0,2.48
2014,2,19,15.44,-4.68,24.47,5.7,2.75,26.38,0,2.23
2014,2,20,16.76,-2.95,25.83,9.2,3.11,28.38,0,1.66
2014,2,21,16.47,0.35,25.76,10.3,4.03,37.12,0.15,2.43
2014,2,22,14.9,4.36,23.83,7.79,5.37,55.38,1.56,2.34
2014,2,23,15.38,2.01,24.01,8.6,4.46,44,0.61,2.3
2014,2,24,16.48,-0.39,25.29,8.12,3.72,34.94,0,2.56
2014,2,25,17.04,-0.73,26.18,8.54,3.66,32.5,0,2.16
2014,2,26,18.2,-0.86,26.37,10.73,3.6,29.19,0.01,1.37
2014,2,27,16.7,4.08,25.68,9.47,5.19,46.69,0.68,3.34
2014,2,28,17.49,5.02,24.73,12.08,5.55,46.31,0.87,2.35
2014,3,1,15.2,7.48,20.15,11.9,6.59,61.88,1.21,1.6
2014,3,2,16.42,4.93,23.05,10.48,5.49,49.88,0.13,1.55
2014,3,3,16.56,2.69,23.43,11.47,4.64,41.56,0.28,2.09
2014,3,4,17.82,2.73,26.35,10.72,4.7,39.44,0,2.7
2014,3,5,17.75,3.8,24.91,12.08,5.07,41.06,0,3.09
2014,3,6,17.19,0.46,25.87,9.77,3.97,34.81,0,2.41
2014,3,7,18.53,1.49,27.64,10.51,4.27,34.56,0,3.06
2014,3,8,19.71,3.9,28.19,11.69,5.07,38.12,0,2.61
2014,3,9,19.3,6.58,24.21,16.05,6.16,44.25,0.1,2.59
2014,3,10,21.26,7.9,30.82,13.19,6.84,47.69,1.21,4.42
2014,3,11,17.55,8.58,23.83,10.67,7.2,59.19,12.92,5.35
2014,3,12,16.59,6.02,25.51,9.56,5.92,55.75,0,2.24
2014,3,13,19.09,4.28,28.76,11.78,5.25,42.06,0,2.94
2014,3,14,20.49,2.09,30.32,10.01,4.52,34.25,0,2.28
2014,3,15,22.76,4.59,31.26,17.75,5.49,33.19,0,1.43
2014,3,16,23.64,8.1,33.62,15.26,6.9,42.25,0,2.8
2014,3,17,22.85,8.9,31.73,17.01,7.45,46.88,10.73,3.42
2014,3,18,21.05,10.44,29.57,13.9,8.12,56.44,0.64,2.08
2014,3,19,20.55,5.21,29.73,12.81,5.68,41.94,0,3.83
2014,3,20,22.03,3.01,31.11,12.74,4.88,33.06,0,2.38
2014,3,21,22.89,4.51,32.58,16.83,5.43,33.94,0,2.36
2014,3,22,22.43,7.45,32.17,13.76,6.59,42.12,0.02,2.91
2014,3,23,20.59,9.26,25.26,17.11,7.45,49.38,0.71,2.2
2014,3,24,19.94,14.08,26.2,15.73,10.19,71.31,9.6,2.58
2014,3,25,21.98,10.62,30.93,13.77,8.18,55.19,0,2.09
2014,3,26,22.73,8.23,30.9,17.05,6.9,42.31,0,3.07
2014,3,27,22.71,4.19,31.34,14.95,5.31,34.06,0.14,2.23
2014,3,28,23.05,6.61,31.48,15.72,6.23,37.88,0.24,2.09
2014,3,29,22.32,9.21,31.12,14.12,7.39,48.06,1.03,3.21
2014,3,30,22.85,6.57,32.37,14.77,6.23,40.75,0,4.05
2014,3,31,23.28,4.27,33.73,13.63,5.31,34.5,0,3.53
2014,4,1,25.9,3.79,34.86,15.4,5.13,27.5,0,2.2
2014,4,2,23.73,10.38,30.26,18.05,8.12,44.88,2.94,3.07
2014,4,3,22.46,9.03,30.76,14.37,7.32,47.19,0,3.24
2014,4,4,23.8,9.07,31.09,17.76,7.32,40.88,0.16,3.42
2014,4,5,25.44,11.83,34.03,17.06,8.79,45.25,0.1,2.9
2014,4,6,27.48,11.01,36.53,19.08,8.42,40.69,0.03,2.72
2014,4,7,23.23,8.98,31.32,17.24,7.39,45.12,1.49,4.11
2014,4,8,23.61,7.02,32.94,14.63,6.35,38.75,0.7,3.56
2014,4,9,24.28,3.59,34.03,15.35,5.07,30.62,0,3.38
2014,4,10,25.14,1.43,34.35,16.19,4.39,25,0,2.87
2014,4,11,26.48,2.39,37,17.22,4.64,23.88,0,3.38
2014,4,12,26.59,4.08,36.4,18.76,5.25,26.62,0.1,1.98
2014,4,13,26.81,6.32,35.55,19.89,6.1,29.62,0.38,3.66
2014,4,14,26.25,4.64,35.78,17.23,5.43,28.81,0.01,2.98
2014,4,15,27.14,6.56,36.73,18.41,6.16,28.94,0.11,3.03
2014,4,16,27.45,8.62,35.19,20.75,7.14,32.62,0,2.62
2014,4,17,25.96,12.23,33.05,19.44,9.16,46.25,14.74,1.96
2014,4,18,25.8,12.71,31.42,20.07,9.58,48.25,13.97,1.57
2014,4,19,23.01,13.37,29.26,17.33,9.77,58.69,6.61,2.7
2014,4,20,24.44,9.19,32.9,15.98,7.45,42.81,0,2.64
2014,4,21,25.99,10.16,34.51,17.63,7.87,40.25,0,3.27
2014,4,22,26.57,12.55,34.48,20.19,9.22,44.75,0,3.38
2014,4,23,27.45,11.58,36.29,18.71,8.67,41.06,0,3.28
2014,4,24,29.1,10.62,37.84,20.56,8.18,35.25,0,3.02
2014,4,25,28.58,13.69,37.11,20.67,10.01,44.12,8.94,2.91
2014,4,26,29.01,10.69,37.8,20.68,8.24,36.12,0,3.84
2014,4,27,29.11,9.36,38.34,20.33,7.57,33.38,0,3.48
2014,4,28,30.3,8.78,40.48,20.29,7.26,30,0,4.1
2014,4,29,31.97,7.93,41.46,22.95,6.9,25.94,0,2.47
2014,4,30,33.43,8.69,42.62,25.05,7.26,24.12,0,2.38
2014,5,1,33.88,9.51,43.43,24.26,7.63,25.56,0,3.3
2014,5,2,34.36,10.16,43.48,24.65,8,25.62,0,2.89
2014,5,3,34.18,9.79,42.55,26.32,7.75,24.62,0,2.83
2014,5,4,33.16,11.73,41.64,25.2,8.91,30.06,0,3.32
2014,5,5,32.56,12.67,39.84,25.42,9.4,32.75,0.56,2.85
2014,5,6,32.01,13.09,38.6,25.33,9.64,33.94,0.63,1.93
2014,5,7,32.53,13.32,39.53,25.5,9.77,33.5,0.12,1.72
2014,5,8,32.48,11.69,40.4,25.15,8.91,31.5,1.65,2.92
2014,5,9,32,10.08,39.5,24.35,7.93,28.62,0,3.07
2014,5,10,32.26,10.69,40.62,24.27,8.24,28.88,0.04,3.23
2014,5,11,30.58,11.57,37.31,24.66,8.73,33,0.98,1.87
2014,5,12,29.52,12.93,35.62,23.53,9.7,39.19,5.82,2.98
2014,5,13,26.4,16.85,32.01,21.29,12.27,57.94,11.47,2.98
2014,5,14,27.14,13.74,34.04,20.48,10.07,47.12,0.16,2.93
2014,5,15,28.91,11.78,36.47,20.94,8.85,37.5,0,3.54
2014,5,16,29.89,13.77,37.07,22.31,10.07,40,1.34,3.81
2014,5,17,29.93,14.97,36.62,23.37,10.86,43.06,2.14,3.26
2014,5,18,30.01,14.12,37.39,22.33,10.25,40.88,0.38,3.38
2014,5,19,30.84,13.36,38.01,23.44,9.77,36.56,0,3.33
2014,5,20,31.33,12.44,38.74,24.19,9.22,33.56,0.06,3.48
2014,5,21,32.12,11.16,39.5,24.84,8.48,30.06,0.01,3.67
2014,5,22,33.91,9.87,42.28,24.76,7.87,25.88,0,2.92
2014,5,23,34.72,8.66,42.55,27.73,7.26,22.06,0.2,2.1
2014,5,24,33.02,1.06,40.23,23.88,4.33,15,0.07,1.82
2014,5,25,33.55,5.44,41.51,24.69,5.74,18.44,0,3.14
2014,5,26,34.07,7.87,41.05,25.99,6.77,20.94,0,1.93
2014,5,27,35.24,8.23,42.26,28.14,6.96,20.06,0,2.39
2014,5,28,36.84,8.67,44.43,28.37,7.14,19.19,0,2.7
2014,5,29,38.19,7.23,46.08,29.55,6.53,16.56,0,2.24
2014,5,30,37.03,7.65,43.51,29.42,6.71,17.75,0.47,2.66
2014,5,31,36.81,8.5,45.16,27.51,7.14,19.25,0.05,2.8
2014,6,1,36.62,10.38,44.15,29.24,8.18,21.81,0.4,3.07
2014,6,2,35.69,9.16,43.23,27.53,7.45,21.5,0,2.96
2014,6,3,36.44,8.69,44.44,27.69,7.2,19.62,0,3.98
2014,6,4,37.75,7.19,45.37,29.36,6.47,16.62,0,2.34
2014,6,5,39.11,7.73,47.54,29.58,6.71,16.12,0,3.38
2014,6,6,39.6,5.98,47.42,31,5.98,13.62,0,4.53
2014,6,7,39.08,4.93,47.42,30.64,5.55,12.88,0,3.86
2014,6,8,39.44,4.12,47.37,30.23,5.25,11.94,0,3.04
2014,6,9,39.16,2.43,47.42,30.52,4.64,10.94,0,3.66
2014,6,10,39.05,-0.45,47.65,31.62,3.72,9.19,0,3.16
2014,6,11,38.93,3.44,47.27,29.83,5.49,13.06,0,4.02
2014,6,12,38.62,10.01,46.19,30.17,8.06,20.06,0,3.45
2014,6,13,38.82,12.97,44.83,32.79,9.64,22.69,0,4.51
2014,6,14,39.15,14.8,45.9,31.19,10.93,25,0,4.41
2014,6,15,39.98,15.09,46.27,32.97,11.05,24.31,0,3.75
2014,6,16,40.51,14.32,46.92,33.62,10.56,22.69,0,3.86
2014,6,17,41.4,15.12,47.48,33.98,11.11,22.44,0,3.91
2014,6,18,41.1,14.96,46.58,35.26,10.99,22.19,0.04,2.41
2014,6,19,40.49,12.48,46.49,34.12,9.34,19.88,0,2.7
2014,6,20,40.67,13.4,46.56,34.33,9.95,20.69,0,3.55
2014,6,21,40.36,13.33,45.96,33.98,9.89,20.88,0.31,2.72
2014,6,22,37.75,15.13,42.26,33.77,11.11,26.75,4.63,1.55
2014,6,23,37.13,13.35,42.23,31.75,9.89,25.12,0.08,1.55
2014,6,24,36.44,15.83,41.58,30.14,11.72,31.19,3.48,2.06
2014,6,25,35.18,20.81,40.86,30.05,16.11,46.56,9.51,2.84
2014,6,26,34.73,20.29,40.39,28.65,15.5,46.31,4.6,1.54
2014,6,27,36.12,18.74,42.29,29.43,13.92,37.94,0,2.78
2014,6,28,37.42,20.01,43.77,31.64,15.2,38.62,3.45,3.18
2014,6,29,34.65,22.25,40.15,28.72,17.46,51.88,24.2,2.16
2014,6,30,35.69,21.12,41.99,28.74,16.3,45.81,4.05,2.73
2014,7,1,34.93,21.95,39.88,29.23,17.15,49.62,5.85,1.38
2014,7,2,34.98,20.97,39.48,30.63,16.05,45.62,0.67,1.87
2014,7,3,34.75,20.16,38.69,30.06,15.26,43.88,0.28,1.48
2014,7,4,35.62,19.11,41.02,29.59,14.34,39.94,0.11,2.23
2014,7,5,36.17,19.08,41.79,29.74,14.28,38.56,0,2.23
2014,7,6,35.76,18.85,41.05,30.33,14.1,38.94,0.5,3.02
2014,7,7,36.02,17.9,42.18,29.42,13.31,36.94,0.11,2.54
2014,7,8,36.98,17.27,42.76,29.99,12.82,33.44,0,1.85
2014,7,9,37.92,17.19,44.35,30.73,12.7,31.44,0,2.27
2014,7,10,37.65,16.44,44.29,30.25,12.15,30.75,0.2,2.61
2014,7,11,38.27,14.46,45.3,30.23,10.74,26.12,0,3
2014,7,12,38.54,15.37,45.06,31.32,11.29,26.81,0,2.04
2014,7,13,38.96,15.61,45.55,31.38,11.47,26.88,0,1.88
2014,7,14,38.63,15.4,44.55,33.01,11.29,26.44,0,2.21
2014,7,15,38.63,14.9,44.86,32.3,10.99,25.88,0.16,2.01
2014,7,16,35.44,20.12,39.77,31.2,15.5,42.38,12.06,4.29
2014,7,17,33,24.22,36.58,29.68,19.59,61.06,17.17,2.25
2014,7,18,33.4,23.21,38.27,28.63,18.49,57.25,5.75,1.73
2014,7,19,34.62,20.08,39.91,28.82,15.32,45.31,1.56,1.93
2014,7,20,34.83,18.4,40.69,28.71,13.79,40.69,0.16,1.58
2014,7,21,35.37,17.64,41.68,28.67,13.06,37.19,0,1.95
2014,7,22,36.74,17.65,43.06,30.06,13.06,34.44,0,2.04
2014,7,23,35.3,19.72,41.35,29.22,14.95,42.5,7.55,2.74
2014,7,24,33.3,23.09,37.84,29,18.25,56.5,6.97,2.92
2014,7,25,33.76,21.95,38.21,29.5,16.97,51.31,0,3.16
2014,7,26,34.65,20.4,40.23,28.98,15.44,45.19,0,2.32
2014,7,27,34.4,22,38.88,30.27,17.03,49.69,6.23,1.98
2014,7,28,33.49,23.98,37.88,29.6,19.29,59.12,8.28,2.96
2014,7,29,32.4,24.62,36.71,28.59,20.02,65.12,9.59,2.65
2014,7,30,32.79,22.9,37.54,28.55,18.01,57.75,0.38,2.05
2014,7,31,33.17,23.15,37.91,29.1,18.31,57,12.83,2.3
2014,8,1,33.11,23.66,37.3,28.28,18.92,59.19,8.09,1.45
2014,8,2,34.55,22.59,39.76,29.74,17.76,51.81,0.36,1.93
2014,8,3,35.33,22.07,40.74,30.1,17.21,48.19,0.43,2.33
2014,8,4,36.16,21.51,41.64,29.95,16.66,44.62,0.03,2.4
2014,8,5,36.08,20.77,41.49,30.65,15.93,43,0.31,2.07
2014,8,6,35.58,20.76,41.41,29.38,15.87,44.12,0.47,2.07
2014,8,7,35.42,20.68,40.92,30.01,15.81,44.19,0.35,2.36
2014,8,8,33.8,21.69,39.01,29.21,16.85,51.06,7.35,2.02
2014,8,9,33.67,22.55,38.7,28.82,17.64,54.19,2.42,1.25
2014,8,10,34.91,21.98,40.58,29.07,17.09,49.5,0,1.66
2014,8,11,35.94,20.78,41.11,30.18,15.87,43.19,0.1,1.03
2014,8,12,36.23,20.47,41.65,30.3,15.56,41.56,0.09,1.78
2014,8,13,36.23,19.8,41.83,30.74,14.95,39.88,0,3.08
2014,8,14,36.66,19.46,42.8,30.85,14.65,38.31,0,2.51
2014,8,15,35.59,19.16,41.51,30.73,14.4,40,4.5,3.45
2014,8,16,31.94,20.86,36.07,28.05,15.87,53.38,9.63,2.59
2014,8,17,31.36,19.58,37.2,26.02,14.65,51.88,0,2.66
2014,8,18,32.33,18.03,39.73,25.58,13.24,45.5,0,2.5
2014,8,19,33.68,16.3,40.44,26.47,11.96,38.25,0,2.02
2014,8,20,35.52,15.5,42.4,27.14,11.35,32.62,0,1.73
2014,8,21,35.11,14.24,42.22,26.9,10.5,30.62,0,2.68
2014,8,22,34.87,13.26,42.11,26.76,9.83,29,0.34,2.38
2014,8,23,33.99,15.3,40.97,26.94,11.23,35,0.78,2.28
2014,8,24,34.12,15.5,41.45,27.39,11.47,36.62,0,2.17
2014,8,25,34.63,15.09,42.01,26.9,11.05,33.19,0,1.81
2014,8,26,34.79,16.44,41.58,28.05,12.02,35.44,0.79,2.09
2014,8,27,34.7,16.87,41.41,28.55,12.39,36.88,0.16,2.01
2014,8,28,33.8,17.1,40.24,27.97,12.51,39.31,0.16,1.95
2014,8,29,33.73,16.64,39.98,27.13,12.15,37.88,0,1.64
2014,8,30,34.65,15.74,40.88,28.5,11.47,33.88,0.01,1.38
2014,8,31,35.25,15.17,41.08,29.54,11.11,31.56,0,1.23
2014,9,1,31,18.94,35.08,27,14.22,50,20.38,1.46
2014,9,2,29.24,19.8,33.94,25.29,14.83,58.5,3.67,2
2014,9,3,27.68,22.24,31.69,24.78,17.27,73.06,21.62,2.98
2014,9,4,26.41,25,27.94,24.88,20.45,91.94,136.58,3.29
2014,9,5,26.92,25.36,29.55,24.83,20.94,91.31,60.52,3.45
2014,9,6,26.72,24.29,29.88,24.61,19.59,86.94,29.37,4.18
2014,9,7,27.51,23.02,31.12,22.93,18.07,77.25,0,1.41
2014,9,8,28.27,22.77,32,24.51,17.76,72.75,0,0.82
2014,9,9,28.12,22.62,31.84,22.97,17.64,72.88,0,0.82
2014,9,10,28.85,23.64,32.76,24.51,18.8,74.25,0,1.33
2014,9,11,28.46,23.15,32.79,23.76,18.19,74.44,1.92,1.55
2014,9,12,27.19,23.03,31.4,23.16,18.01,78.94,9.55,2.26
2014,9,13,27.83,23.36,31.62,23.25,18.43,77.62,4.58,1.62
2014,9,14,27.3,23.13,30.92,23.58,18.19,78.62,35.42,1.32
2014,9,15,27.02,22.9,31.01,23.39,17.88,78.88,2,1.45
2014,9,16,27.34,21.81,31.74,22.12,16.78,73.06,0,1.39
2014,9,17,27.44,21.23,32.11,22.16,16.17,70.06,0,1.22
2014,9,18,27.58,21.49,32.29,22.11,16.42,70.62,0,1.29
2014,9,19,27.22,21.87,31.53,21.98,16.85,73.38,0,1.41
2014,9,20,28.4,20.79,33.4,22.54,15.81,65.19,0,1.34
2014,9,21,26.51,19.11,32.22,20.28,14.22,65.5,0.86,1.48
2014,9,22,27.39,20.12,32.55,20.79,15.14,65.69,0,1.13
2014,9,23,27.58,20.62,33,21.83,15.62,67.12,0,1.66
2014,9,24,26.13,18.66,33.05,20.12,13.79,65.81,0,2.52
2014,9,25,26.27,17.97,32.34,19.46,13.12,62.62,0,1.82
2014,9,26,27.08,19.35,32.55,21.4,14.34,64,0,1.46
2014,9,27,26.89,19.7,32.66,21.04,14.65,66.75,0,1.8
2014,9,28,27.13,19.73,33.04,21.45,14.65,66,0,1.8
2014,9,29,26.64,18.76,32.84,20.61,13.79,64.44,0,1.64
2014,9,30,26.83,18.5,32.9,20.61,13.61,62.38,0,1.75
2014,10,1,26.63,19.65,32.53,21.15,14.65,67.44,0,2.05
2014,10,2,27.78,20.12,33.43,21.99,15.01,65.56,0,1.38
2014,10,3,28.41,19.69,33.58,22.49,14.65,61.06,0,1.61
2014,10,4,28.19,19.08,34.26,22.33,14.1,59.75,0,1.68
2014,10,5,27.99,19.65,33.82,22.53,14.65,62.56,0,1.61
2014,10,6,28.37,19.62,33.75,23.08,14.59,61.5,0,1.27
2014,10,7,27.55,19.94,32.37,22.99,14.89,64.31,2.07,1.67
2014,10,8,25.21,19.36,30.89,21.17,14.28,71.81,1.57,2.3
2014,10,9,24.23,15.98,31.72,17.87,11.54,62.81,0.09,2.67
2014,10,10,25.45,15.18,32.65,18.4,10.99,55.5,0,2.22
2014,10,11,26.04,14.08,32.49,19.41,10.25,49.5,0,1.45
2014,10,12,26.3,12.08,32.83,19.36,8.97,43.5,0,1.2
2014,10,13,24.08,12.55,32.07,17.68,9.28,51,0,1.89
2014,10,14,20.98,12.58,27.44,16.08,9.22,60.75,0.53,2.55
2014,10,15,21.23,12.83,28.01,15.48,9.34,61.31,0.02,1.95
2014,10,16,21.88,12.1,28.27,14.85,8.91,56.44,0,1.7
2014,10,17,23.44,11.44,29.8,17.08,8.54,48.31,0,1.24
2014,10,18,22.76,10.71,29.85,15.93,8.18,48.88,0,2.12
2014,10,19,22.57,9.87,29.46,15.32,7.75,46.56,0,2.28
2014,10,20,22.9,11.78,30.93,16.05,8.79,52.44,0,2.71
2014,10,21,24.77,12.3,31.76,17.33,9.09,49.06,0,1.45
2014,10,22,25.56,11.59,32.33,19.24,8.67,43,0,0.96
2014,10,23,25.52,12.45,31.36,19.47,9.16,45.31,0,0.87
2014,10,24,24.3,13.77,31.16,19.11,10.01,53.69,0,1.55
2014,10,25,24.1,13.89,30.96,17.59,10.07,55.38,0,1.9
2014,10,26,24.32,13.26,30.01,19.61,9.64,51.19,0,1.02
2014,10,27,23.67,12.53,29.79,18.02,9.22,51.31,0,1.35
2014,10,28,23.62,12.38,29.72,18.3,9.09,50.62,1.51,1.13
2014,10,29,21.92,11.74,29.98,16.1,8.79,55.88,0.92,2.28
2014,10,30,21.36,10.68,29.59,15.33,8.12,53.5,0,2.54
2014,10,31,20.72,8.88,29.26,14.68,7.2,49.69,0,2.82
2014,11,1,20.69,8.05,29.73,13.36,6.84,47.25,0,2.76
2014,11,2,21.86,8.99,30.05,14.08,7.26,45.88,0,2.38
2014,11,3,22.01,10.65,29.65,16.41,8.12,50.5,0.02,2.17
2014,11,4,20.88,12.08,28.39,15.18,8.91,60.06,0,2.7
2014,11,5,21.16,11.73,29.63,15.14,8.73,57.81,0,3.2
2014,11,6,21.97,11.36,29.34,14.37,8.54,53.88,0,2.23
2014,11,7,22.5,13.86,28.74,18.44,10.07,59.69,10.53,1.59
2014,11,8,20.74,11.69,28.45,14.74,8.97,59.75,0.47,3.07
2014,11,9,17.88,3.31,27.55,11.11,4.94,41.75,0,3.57
2014,11,10,17.66,3.4,29.03,9.37,4.94,42.75,0,2.95
2014,11,11,18.48,2.76,27.89,11.85,4.76,37.75,0,2.29
2014,11,12,17.75,2.35,27.91,11.77,4.58,38.25,0,2.42
2014,11,13,16.8,1.84,27.08,9.3,4.46,40,0,3.02
2014,11,14,16.63,2.44,27.26,9.05,4.64,42.06,0,3.38
2014,11,15,17.44,3.12,27.25,10.8,4.88,41.81,0,2.89
2014,11,16,18.15,2.48,27.39,12.58,4.64,37.19,0,2.35
2014,11,17,17.98,2.65,27.26,12.44,4.7,38,0,2.25
2014,11,18,17.78,1.96,26.7,11.23,4.46,37,0,2.12
2014,11,19,17.69,2.13,26.19,12.92,4.52,36.62,0,1.76
2014,11,20,16.71,2.8,25.74,10.13,4.76,41.69,0,2.58
2014,11,21,16.87,2.32,25.86,12.57,4.58,39.25,0,2.16
2014,11,22,16.38,2.51,25.43,9.96,4.64,41.12,0,2.38
2014,11,23,16.47,1.89,25.93,10.9,4.46,39.62,0,2.57
2014,11,24,15.7,2.11,25.95,8.15,4.52,43.19,0,2.88
2014,11,25,16.38,2.23,25.36,10.01,4.58,40.56,0,2.42
2014,11,26,16.91,2.62,26.43,9.17,4.7,41,0,2.87
2014,11,27,18.44,2.55,26.01,12.08,4.7,35.81,0,1.75
2014,11,28,17.94,5.28,26.87,12.64,5.68,45.12,0,1.98
2014,11,29,18.47,6.38,27.79,12.85,6.1,47.38,0,2.26
2014,11,30,17.33,4.51,27.31,10.77,5.31,46.12,0,2.83
2014,12,1,17.05,4.54,26.87,10.23,5.31,46.31,0,3.38
2014,12,2,16.87,4.59,27.4,9.63,5.37,48.12,0,3.54
2014,12,3,17.61,4.32,27.56,11.99,5.25,44.06,0,2.95
2014,12,4,18.79,4.04,26.83,12.18,5.13,39.31,0,1.69
2014,12,5,17.81,3.77,26.35,12.47,5.07,40.81,0,1.7
2014,12,6,16.31,2.45,26.86,9.51,4.58,42.25,0,3.37
2014,12,7,16.25,1.45,25.82,9.43,4.27,39.06,0,2.82
2014,12,8,17.3,0.76,25.79,11.8,4.09,34.12,0,1.62
2014,12,9,14.84,-3.11,24.95,8.77,3.11,32.44,0,2.95
2014,12,10,13.09,-3.45,23.71,5.98,2.99,33.88,0,3.2
2014,12,11,12.66,-3.9,23.23,4.83,2.93,34.25,0,3.15
2014,12,12,13.81,-3.95,22.5,8.76,2.87,30.5,0,2.15
2014,12,13,12.18,0,20.99,8.27,4.09,49.06,0.23,2.66
2014,12,14,12.96,6.46,20.23,7.57,6.1,68.5,0.27,2.16
2014,12,15,13.14,3.04,20.08,8.85,4.76,52.19,0.17,1.71
2014,12,16,11.2,-2.05,19.39,5.34,3.3,42,0,2.73
2014,12,17,10.7,-3.52,19.06,3.82,2.93,38.25,0,2.22
2014,12,18,10.76,-3.54,18.88,5.37,2.93,37.5,0,1.38
2014,12,19,10.66,-3.32,18.94,6.73,2.99,38.44,0,1.66
2014,12,20,9.9,-3.18,20.75,3.25,3.05,41.62,0,2.88
2014,12,21,12.19,-3.96,20.82,5.01,2.87,34.81,0,1.71
2014,12,22,12.36,-4.77,18.05,8.86,2.69,30.25,0,0.92
2014,12,23,10.91,-3.77,18.51,7.17,2.93,36.19,0,1.56
2014,12,24,11.73,-2.91,20.5,6.1,3.11,36.69,0,2.12
2014,12,25,11.9,-1.81,20.97,4.76,3.36,40.5,0,2.98
2014,12,26,12.3,-2.7,22.9,6.5,3.17,36.94,0,4.45
2014,12,27,12.2,-5.98,22.77,3.51,2.44,30.38,0,2.23
2014,12,28,12.37,-6.94,20.5,6.76,2.26,25.88,0,1.27
2014,12,29,11.54,-6.17,19.23,7.34,2.38,28.75,0,1.52
2014,12,30,11.1,-5.63,18.98,4.97,2.5,31.44,0,1.33
2014,12,31,12.88,-5.02,19.01,8.43,2.62,28.69,0,1.15
